date,Tlog (degC),OT
2020/1/6 3:50,14.71,429.5
2020/1/6 4:00,14.76,429.2
2020/1/6 4:10,14.81,430
2020/1/6 4:20,14.87,428.8
2020/1/6 4:30,14.92,430.4
2020/1/6 4:40,14.96,429
2020/1/6 4:50,14.99,428.1
2020/1/6 5:00,15.04,429.7
2020/1/6 5:10,15.08,430.1
2020/1/6 5:20,15.11,428.7
2020/1/6 5:30,15.14,429.6
2020/1/6 5:40,15.17,431.9
2020/1/6 5:50,15.19,431.9
2020/1/6 6:00,15.21,431.6
2020/1/6 6:10,15.23,432
2020/1/6 6:20,15.24,433.5
2020/1/6 6:30,15.24,434.3
2020/1/6 6:40,15.25,436.4
2020/1/6 6:50,15.25,436.1
2020/1/6 7:00,15.25,435.7
2020/1/6 7:10,15.25,429
2020/1/6 7:20,15.25,427.8
2020/1/6 7:30,15.27,428.3
2020/1/6 7:40,15.29,435
2020/1/6 7:50,15.32,442
2020/1/6 8:00,15.36,441.8
2020/1/6 8:10,15.4,441.5
2020/1/6 8:20,15.45,441.7
2020/1/6 8:30,15.48,441.8
2020/1/6 8:40,15.5,448.1
2020/1/6 8:50,15.51,445.3
2020/1/6 9:00,15.52,446.7
2020/1/6 9:10,15.54,445.8
2020/1/6 9:20,15.54,446
2020/1/6 9:30,15.55,445.1
2020/1/6 9:40,15.56,442.3
2020/1/6 9:50,15.59,453.2
2020/1/6 10:00,15.62,450.5
2020/1/6 10:10,15.66,450
2020/1/6 10:20,15.7,449.9
2020/1/6 10:30,15.74,447.2
2020/1/6 10:40,15.78,446.5
2020/1/6 10:50,15.81,443.8
2020/1/6 11:00,15.84,442.3
2020/1/6 11:10,15.88,443.4
2020/1/6 11:20,15.93,443.3
2020/1/6 11:30,15.98,439.5
2020/1/6 11:40,16.05,438.9
2020/1/6 11:50,16.12,433.8
2020/1/6 12:00,16.19,434.9
2020/1/6 12:10,16.25,433.3
2020/1/6 12:20,16.31,431.5
2020/1/6 12:30,16.38,430.2
2020/1/6 12:40,16.44,428.8
2020/1/6 12:50,16.49,429.1
2020/1/6 13:00,16.53,430
2020/1/6 13:10,16.57,429.9
2020/1/6 13:20,16.61,428.9
2020/1/6 13:30,16.65,428.2
2020/1/6 13:40,16.69,427.8
2020/1/6 13:50,16.7,427.1
2020/1/6 14:00,16.7,426.2
2020/1/6 14:10,16.67,425.8
2020/1/6 14:20,16.64,425.3
2020/1/6 14:30,16.61,423.9
2020/1/6 14:40,16.63,423.6
2020/1/6 14:50,16.72,423.3
2020/1/6 15:00,16.86,423.3
2020/1/6 15:10,16.98,424
2020/1/6 15:20,17.09,423.7
2020/1/6 15:30,17.17,423.8
2020/1/6 15:40,17.23,425.1
2020/1/6 15:50,17.27,424.7
2020/1/6 16:00,17.28,424.7
2020/1/6 16:10,17.24,422.4
2020/1/6 16:20,17.12,421.9
2020/1/6 16:30,16.92,422
2020/1/6 16:40,16.65,422.4
2020/1/6 16:50,16.36,422.6
2020/1/6 17:00,16.04,423.1
2020/1/6 17:10,15.73,423.6
2020/1/6 17:20,15.43,424.2
2020/1/6 17:30,15.14,424.9
2020/1/6 17:40,14.86,426.1
2020/1/6 17:50,14.62,425.9
2020/1/6 18:00,14.39,426
2020/1/6 18:10,14.17,426.4
2020/1/6 18:20,13.95,426.7
2020/1/6 18:30,13.75,427.1
2020/1/6 18:40,13.57,427.5
2020/1/6 18:50,13.4,427.7
2020/1/6 19:00,13.26,428.3
2020/1/6 19:10,13.13,429.1
2020/1/6 19:20,13.01,430.5
2020/1/6 19:30,12.89,431.6
2020/1/6 19:40,12.78,434
2020/1/6 19:50,12.66,434.4
2020/1/6 20:00,12.55,435.7
2020/1/6 20:10,12.42,433.9
2020/1/6 20:20,12.28,432.8
2020/1/6 20:30,12.14,433.9
2020/1/6 20:40,11.99,435.8
2020/1/6 20:50,11.84,436.3
2020/1/6 21:00,11.69,436.6
2020/1/6 21:10,11.54,437.4
2020/1/6 21:20,11.4,437
2020/1/6 21:30,11.25,439.2
2020/1/6 21:40,11.11,442
2020/1/6 21:50,10.96,443
2020/1/6 22:00,10.8,443.2
2020/1/6 22:10,10.66,443.9
2020/1/6 22:20,10.52,444
2020/1/6 22:30,10.4,443.3
2020/1/6 22:40,10.31,444.5
2020/1/6 22:50,10.24,443.5
2020/1/6 23:00,10.16,443
2020/1/6 23:10,10.09,441.6
2020/1/6 23:20,10.01,442
2020/1/6 23:30,9.96,441.1
2020/1/6 23:40,9.9,440.5
2020/1/6 23:50,9.86,439.7
2020/1/7 0:00,9.82,439.6
2020/1/7 0:10,9.79,438.1
2020/1/7 0:20,9.76,436.8
2020/1/7 0:30,9.75,435.9
2020/1/7 0:40,9.74,435.5
2020/1/7 0:50,9.74,435.8
2020/1/7 1:00,9.73,435.5
2020/1/7 1:10,9.72,433.6
2020/1/7 1:20,9.7,432.4
2020/1/7 1:30,9.7,432.2
2020/1/7 1:40,9.71,433.3
2020/1/7 1:50,9.74,433
2020/1/7 2:00,9.79,434.2
2020/1/7 2:10,9.83,435
2020/1/7 2:20,9.89,434.3
2020/1/7 2:30,9.93,433.8
2020/1/7 2:40,9.94,434.2
2020/1/7 2:50,9.94,435.3
2020/1/7 3:00,9.96,436.1
2020/1/7 3:10,9.97,434.5
2020/1/7 3:20,9.99,434.1
2020/1/7 3:30,10.03,434.2
2020/1/7 3:40,10.08,436
2020/1/7 3:50,10.14,435.9
2020/1/7 4:00,10.22,435.2
2020/1/7 4:10,10.31,436.2
2020/1/7 4:20,10.39,436.9
2020/1/7 4:30,10.47,433.2
2020/1/7 4:40,10.56,432.6
2020/1/7 4:50,10.65,432.8
2020/1/7 5:00,10.75,433.9
2020/1/7 5:10,10.86,436
2020/1/7 5:20,10.97,436.6
2020/1/7 5:30,11.07,437.3
2020/1/7 5:40,11.16,435.1
2020/1/7 5:50,11.24,434.8
2020/1/7 6:00,11.32,433.4
2020/1/7 6:10,11.41,434.1
2020/1/7 6:20,11.51,439.5
2020/1/7 6:30,11.64,441.4
2020/1/7 6:40,11.76,440.5
2020/1/7 6:50,11.88,444.4
2020/1/7 7:00,12,445.5
2020/1/7 7:10,12.13,445.2
2020/1/7 7:20,12.26,444.8
2020/1/7 7:30,12.37,444.9
2020/1/7 7:40,12.48,448.4
2020/1/7 7:50,12.58,440.3
2020/1/7 8:00,12.67,437.7
2020/1/7 8:10,12.75,444.6
2020/1/7 8:20,12.82,439.2
2020/1/7 8:30,12.88,443.9
2020/1/7 8:40,12.94,445.7
2020/1/7 8:50,13.01,443.4
2020/1/7 9:00,13.08,441.9
2020/1/7 9:10,13.15,442.2
2020/1/7 9:20,13.23,442.9
2020/1/7 9:30,13.34,442.1
2020/1/7 9:40,13.43,444
2020/1/7 9:50,13.5,444.3
2020/1/7 10:00,13.58,443.9
2020/1/7 10:10,13.65,444.3
2020/1/7 10:20,13.73,442.8
2020/1/7 10:30,13.81,445.7
2020/1/7 10:40,13.88,445
2020/1/7 10:50,13.98,443.8
2020/1/7 11:00,14.08,441
2020/1/7 11:10,14.14,435.8
2020/1/7 11:20,14.25,434.3
2020/1/7 11:30,14.43,432.9
2020/1/7 11:40,14.54,432.7
2020/1/7 11:50,14.52,433.1
2020/1/7 12:00,14.53,437
2020/1/7 12:10,14.49,436.1
2020/1/7 12:20,14.5,441.3
2020/1/7 12:30,14.57,441.2
2020/1/7 12:40,14.68,442.7
2020/1/7 12:50,14.83,440.2
2020/1/7 13:00,15.02,444.6
2020/1/7 13:10,15.24,440.4
2020/1/7 13:20,15.51,438.2
2020/1/7 13:30,15.85,434.7
2020/1/7 13:40,16.24,435.5
2020/1/7 13:50,16.64,430.7
2020/1/7 14:00,17.01,429.9
2020/1/7 14:10,17.29,428.6
2020/1/7 14:20,17.47,428.5
2020/1/7 14:30,17.58,428.1
2020/1/7 14:40,17.62,427.6
2020/1/7 14:50,17.65,427.8
2020/1/7 15:00,17.65,427
2020/1/7 15:10,17.64,427.8
2020/1/7 15:20,17.63,431.7
2020/1/7 15:30,17.6,427.9
2020/1/7 15:40,17.58,429.3
2020/1/7 15:50,17.56,426.9
2020/1/7 16:00,17.53,426.7
2020/1/7 16:10,17.49,426.9
2020/1/7 16:20,17.44,433.8
2020/1/7 16:30,17.38,436.3
2020/1/7 16:40,17.32,434.9
2020/1/7 16:50,17.27,429
2020/1/7 17:00,17.23,428.6
2020/1/7 17:10,17.17,428.7
2020/1/7 17:20,17.1,427.6
2020/1/7 17:30,17.01,426.9
2020/1/7 17:40,16.91,426.8
2020/1/7 17:50,16.8,426.8
2020/1/7 18:00,16.69,425.9
2020/1/7 18:10,16.57,426.8
2020/1/7 18:20,16.45,427.8
2020/1/7 18:30,16.32,428
2020/1/7 18:40,16.2,427.6
2020/1/7 18:50,16.08,427.8
2020/1/7 19:00,15.93,428.5
2020/1/7 19:10,15.76,429
2020/1/7 19:20,15.58,428.9
2020/1/7 19:30,15.42,428.8
2020/1/7 19:40,15.28,429.6
2020/1/7 19:50,15.17,429.3
2020/1/7 20:00,15.08,429.6
2020/1/7 20:10,14.99,429.8
2020/1/7 20:20,14.91,430.9
2020/1/7 20:30,14.83,432.3
2020/1/7 20:40,14.74,431.3
2020/1/7 20:50,14.64,431.5
2020/1/7 21:00,14.52,431.7
2020/1/7 21:10,14.37,431.6
2020/1/7 21:20,14.2,431.7
2020/1/7 21:30,14.03,432.1
2020/1/7 21:40,13.88,432.9
2020/1/7 21:50,13.75,433.5
2020/1/7 22:00,13.63,433.9
2020/1/7 22:10,13.51,437.4
2020/1/7 22:20,13.38,439.8
2020/1/7 22:30,13.27,439.9
2020/1/7 22:40,13.18,440.3
2020/1/7 22:50,13.12,437
2020/1/7 23:00,13.07,436.6
2020/1/7 23:10,13.04,437.8
2020/1/7 23:20,13.01,436.8
2020/1/7 23:30,12.97,437.4
2020/1/7 23:40,12.93,438.6
2020/1/7 23:50,12.93,438.8
2020/1/8 0:00,12.96,438.3
2020/1/8 0:10,12.99,442.2
2020/1/8 0:20,12.97,442.5
2020/1/8 0:30,12.9,442
2020/1/8 0:40,12.82,442
2020/1/8 0:50,12.71,439.5
2020/1/8 1:00,12.62,438.9
2020/1/8 1:10,12.58,438.4
2020/1/8 1:20,12.59,437.7
2020/1/8 1:30,12.65,437.5
2020/1/8 1:40,12.73,436.8
2020/1/8 1:50,12.82,436.3
2020/1/8 2:00,12.93,435.4
2020/1/8 2:10,13.06,434
2020/1/8 2:20,13.18,433.2
2020/1/8 2:30,13.31,431.5
2020/1/8 2:40,13.43,432.2
2020/1/8 2:50,13.56,432.3
2020/1/8 3:00,13.7,432.4
2020/1/8 3:10,13.85,430.9
2020/1/8 3:20,13.99,429.3
2020/1/8 3:30,14.13,429.4
2020/1/8 3:40,14.24,431
2020/1/8 3:50,14.36,429.8
2020/1/8 4:00,14.48,427.2
2020/1/8 4:10,14.57,427
2020/1/8 4:20,14.63,427.1
2020/1/8 4:30,14.67,430
2020/1/8 4:40,14.7,430.4
2020/1/8 4:50,14.72,430.9
2020/1/8 5:00,14.74,429.7
2020/1/8 5:10,14.77,427.8
2020/1/8 5:20,14.82,428.7
2020/1/8 5:30,14.87,427.4
2020/1/8 5:40,14.93,425.8
2020/1/8 5:50,15,425.7
2020/1/8 6:00,15.08,424.7
2020/1/8 6:10,15.16,423.3
2020/1/8 6:20,15.23,423.3
2020/1/8 6:30,15.28,423.9
2020/1/8 6:40,15.35,424.7
2020/1/8 6:50,15.4,425.8
2020/1/8 7:00,15.54,425.7
2020/1/8 7:10,15.54,424.3
2020/1/8 7:20,15.44,423.7
2020/1/8 7:30,15.37,424.6
2020/1/8 7:40,15.32,425.3
2020/1/8 7:50,15.31,427.7
2020/1/8 8:00,15.33,428.3
2020/1/8 8:10,15.39,429.7
2020/1/8 8:20,15.49,429
2020/1/8 8:30,15.64,431.2
2020/1/8 8:40,15.78,431.4
2020/1/8 8:50,15.93,427.6
2020/1/8 9:00,16.15,426.5
2020/1/8 9:10,16.26,429.9
2020/1/8 9:20,16.28,430.6
2020/1/8 9:30,16.22,430.2
2020/1/8 9:40,16.02,430.6
2020/1/8 9:50,15.72,430.1
2020/1/8 10:00,15.63,429.5
2020/1/8 10:10,15.54,428.5
2020/1/8 10:20,15.41,428.9
2020/1/8 10:30,15.27,430.6
2020/1/8 10:40,15.14,430
2020/1/8 10:50,15.04,430.1
2020/1/8 11:00,14.9,430.6
2020/1/8 11:10,14.67,431
2020/1/8 11:20,14.55,431.2
2020/1/8 11:30,14.49,432.1
2020/1/8 11:40,14.5,432.2
2020/1/8 11:50,14.55,432.2
2020/1/8 12:00,14.65,432.2
2020/1/8 12:10,14.85,432.4
2020/1/8 12:20,15.03,432.3
2020/1/8 12:30,15.07,432.1
2020/1/8 12:40,15.13,431.5
2020/1/8 12:50,15.4,432.8
2020/1/8 13:00,15.63,433.1
2020/1/8 13:10,15.71,432.1
2020/1/8 13:20,15.74,430.9
2020/1/8 13:30,15.83,430.3
2020/1/8 13:40,15.87,430
2020/1/8 13:50,15.9,430.6
2020/1/8 14:00,15.93,430.6
2020/1/8 14:10,15.97,429.7
2020/1/8 14:20,16.03,429.4
2020/1/8 14:30,16.1,430.9
2020/1/8 14:40,16.18,430.5
2020/1/8 14:50,16.28,429.9
2020/1/8 15:00,16.37,429.2
2020/1/8 15:10,16.44,428.6
2020/1/8 15:20,16.49,428.3
2020/1/8 15:30,16.55,428.5
2020/1/8 15:40,16.61,430.6
2020/1/8 15:50,16.69,431.4
2020/1/8 16:00,16.79,430.2
2020/1/8 16:10,16.9,431.8
2020/1/8 16:20,17,435.7
2020/1/8 16:30,17.07,432.3
2020/1/8 16:40,17.12,433.1
2020/1/8 16:50,17.14,433.4
2020/1/8 17:00,17.16,432.9
2020/1/8 17:10,17.17,435.6
2020/1/8 17:20,17.19,436.2
2020/1/8 17:30,17.23,436.8
2020/1/8 17:40,17.29,437.4
2020/1/8 17:50,17.35,436.3
2020/1/8 18:00,17.38,435.1
2020/1/8 18:10,17.39,435.2
2020/1/8 18:20,17.36,435.8
2020/1/8 18:30,17.32,435
2020/1/8 18:40,17.28,435.8
2020/1/8 18:50,17.22,435.7
2020/1/8 19:00,17.17,434.4
2020/1/8 19:10,17.12,434.5
2020/1/8 19:20,17.07,434.3
2020/1/8 19:30,17.03,434.3
2020/1/8 19:40,17,437.1
2020/1/8 19:50,16.97,435.1
2020/1/8 20:00,16.95,436.4
2020/1/8 20:10,16.97,435.4
2020/1/8 20:20,16.98,435.1
2020/1/8 20:30,17,436.1
2020/1/8 20:40,17.02,436.1
2020/1/8 20:50,17.02,435.8
2020/1/8 21:00,17.03,436
2020/1/8 21:10,17.05,435.5
2020/1/8 21:20,17.14,435.4
2020/1/8 21:30,17.09,434.8
2020/1/8 21:40,17.01,435.2
2020/1/8 21:50,16.93,435.9
2020/1/8 22:00,16.85,436.1
2020/1/8 22:10,16.78,435.9
2020/1/8 22:20,16.82,435.5
2020/1/8 22:30,16.71,435.5
2020/1/8 22:40,16.65,435.9
2020/1/8 22:50,16.7,436.6
2020/1/8 23:00,16.76,436.5
2020/1/8 23:10,16.79,436.9
2020/1/8 23:20,16.75,437.6
2020/1/8 23:30,16.8,437.7
2020/1/8 23:40,16.82,437.6
2020/1/8 23:50,16.83,438
2020/1/9 0:00,16.82,437.7
2020/1/9 0:10,16.81,439
2020/1/9 0:20,16.78,438.5
2020/1/9 0:30,16.73,438.2
2020/1/9 0:40,16.69,438.1
2020/1/9 0:50,16.64,438.5
2020/1/9 1:00,16.58,438.9
2020/1/9 1:10,16.52,438.9
2020/1/9 1:20,16.47,439.5
2020/1/9 1:30,16.42,440
2020/1/9 1:40,16.4,439.9
2020/1/9 1:50,16.38,440.3
2020/1/9 2:00,16.4,440.1
2020/1/9 2:10,16.41,440.1
2020/1/9 2:20,16.35,440.1
2020/1/9 2:30,16.24,440.8
2020/1/9 2:40,16.26,441.2
2020/1/9 2:50,16.28,441.5
2020/1/9 3:00,16.19,441.2
2020/1/9 3:10,16.17,440.5
2020/1/9 3:20,16.28,440.4
2020/1/9 3:30,16.28,441.7
2020/1/9 3:40,16.36,441.7
2020/1/9 3:50,16.5,442.3
2020/1/9 4:00,16.57,442.6
2020/1/9 4:10,16.61,443.2
2020/1/9 4:20,16.61,443.5
2020/1/9 4:30,16.61,444.1
2020/1/9 4:40,16.61,444.5
2020/1/9 4:50,16.61,445.1
2020/1/9 5:00,16.62,445.4
2020/1/9 5:10,16.63,446.2
2020/1/9 5:20,16.65,445.9
2020/1/9 5:30,16.66,445.7
2020/1/9 5:40,16.65,444.8
2020/1/9 5:50,16.63,443.6
2020/1/9 6:00,16.55,443.9
2020/1/9 6:10,16.53,444.4
2020/1/9 6:20,16.57,444.3
2020/1/9 6:30,16.59,444.2
2020/1/9 6:40,16.59,444
2020/1/9 6:50,16.61,444.5
2020/1/9 7:00,16.61,446.7
2020/1/9 7:10,16.54,448.1
2020/1/9 7:20,16.49,446.9
2020/1/9 7:30,16.61,446.1
2020/1/9 7:40,16.69,448.6
2020/1/9 7:50,16.77,450.3
2020/1/9 8:00,16.8,450.4
2020/1/9 8:10,16.83,451.1
2020/1/9 8:20,16.73,451.1
2020/1/9 8:30,16.68,449.3
2020/1/9 8:40,16.73,447.3
2020/1/9 8:50,16.73,449.9
2020/1/9 9:00,16.85,450
2020/1/9 9:10,16.9,449.6
2020/1/9 9:20,16.93,448.2
2020/1/9 9:30,16.88,446.1
2020/1/9 9:40,16.82,447
2020/1/9 9:50,16.82,447.9
2020/1/9 10:00,16.91,442.7
2020/1/9 10:10,16.95,445
2020/1/9 10:20,17.02,443.2
2020/1/9 10:30,17.01,445.5
2020/1/9 10:40,16.91,443.9
2020/1/9 10:50,16.88,444.3
2020/1/9 11:00,16.88,446.6
2020/1/9 11:10,16.9,445.8
2020/1/9 11:20,16.94,446.8
2020/1/9 11:30,17.01,445.4
2020/1/9 11:40,17.1,444.2
2020/1/9 11:50,17.21,443.7
2020/1/9 12:00,17.34,442.3
2020/1/9 12:10,17.48,441.4
2020/1/9 12:20,17.63,440.3
2020/1/9 12:30,17.78,440.5
2020/1/9 12:40,17.93,441.1
2020/1/9 12:50,18.08,440.6
2020/1/9 13:00,18.21,441.5
2020/1/9 13:10,18.32,440.3
2020/1/9 13:20,18.42,439.7
2020/1/9 13:30,18.5,439
2020/1/9 13:40,18.57,437.8
2020/1/9 13:50,18.64,434.2
2020/1/9 14:00,18.7,429.5
2020/1/9 14:10,18.73,427.9
2020/1/9 14:20,18.75,427.1
2020/1/9 14:30,18.76,426.9
2020/1/9 14:40,18.77,427.2
2020/1/9 14:50,18.81,427.5
2020/1/9 15:00,18.88,428
2020/1/9 15:10,18.95,429.5
2020/1/9 15:20,19.01,427.9
2020/1/9 15:30,19.05,428.1
2020/1/9 15:40,19.07,428.2
2020/1/9 15:50,19.06,428.4
2020/1/9 16:00,19.03,428.6
2020/1/9 16:10,19,429.3
2020/1/9 16:20,18.96,429.6
2020/1/9 16:30,18.93,430.7
2020/1/9 16:40,18.89,430.7
2020/1/9 16:50,18.84,431
2020/1/9 17:00,18.79,430.8
2020/1/9 17:10,18.74,431.2
2020/1/9 17:20,18.7,431.6
2020/1/9 17:30,18.66,431.8
2020/1/9 17:40,18.64,431.9
2020/1/9 17:50,18.64,432.3
2020/1/9 18:00,18.64,432.1
2020/1/9 18:10,18.64,432.6
2020/1/9 18:20,18.65,431.6
2020/1/9 18:30,18.67,432.1
2020/1/9 18:40,18.69,431.9
2020/1/9 18:50,18.72,431.8
2020/1/9 19:00,18.75,431.6
2020/1/9 19:10,18.82,431.2
2020/1/9 19:20,18.96,432
2020/1/9 19:30,19.07,432.5
2020/1/9 19:40,19.11,432.9
2020/1/9 19:50,19.18,432.7
2020/1/9 20:00,19.24,433.6
2020/1/9 20:10,19.3,433
2020/1/9 20:20,19.34,432.7
2020/1/9 20:30,19.36,432.1
2020/1/9 20:40,19.37,431.7
2020/1/9 20:50,19.36,431.7
2020/1/9 21:00,19.34,432.5
2020/1/9 21:10,19.29,432.5
2020/1/9 21:20,19.17,431.5
2020/1/9 21:30,19.03,430.9
2020/1/9 21:40,18.94,429.6
2020/1/9 21:50,18.91,428.9
2020/1/9 22:00,18.93,427.5
2020/1/9 22:10,19.02,427.6
2020/1/9 22:20,19.21,428.8
2020/1/9 22:30,19.26,429.2
2020/1/9 22:40,19.24,428.5
2020/1/9 22:50,19.21,427.4
2020/1/9 23:00,19.2,426.5
2020/1/9 23:10,19.28,426.7
2020/1/9 23:20,19.32,425.9
2020/1/9 23:30,19.23,425.4
2020/1/9 23:40,19.13,425.3
2020/1/9 23:50,19.03,425.3
2020/1/10 0:00,18.95,425.4
2020/1/10 0:10,18.9,427.9
2020/1/10 0:20,18.87,427.8
2020/1/10 0:30,18.85,427.3
2020/1/10 0:40,18.88,427.8
2020/1/10 0:50,18.92,427.7
2020/1/10 1:00,19.04,428.3
2020/1/10 1:10,19.27,425.9
2020/1/10 1:20,19.45,426.3
2020/1/10 1:30,19.58,426.6
2020/1/10 1:40,19.59,428.8
2020/1/10 1:50,19.57,428.3
2020/1/10 2:00,19.57,428.7
2020/1/10 2:10,19.57,427.7
2020/1/10 2:20,19.57,428.1
2020/1/10 2:30,19.55,425.9
2020/1/10 2:40,19.55,424.5
2020/1/10 2:50,19.51,423.6
2020/1/10 3:00,19.46,423.3
2020/1/10 3:10,19.38,423.6
2020/1/10 3:20,19.31,423.8
2020/1/10 3:30,19.27,423.8
2020/1/10 3:40,19.24,423.7
2020/1/10 3:50,19.21,423.8
2020/1/10 4:00,19.19,424.2
2020/1/10 4:10,19.19,424.2
2020/1/10 4:20,19.25,424.4
2020/1/10 4:30,19.2,424.7
2020/1/10 4:40,19.18,424.8
2020/1/10 4:50,19.11,424.9
2020/1/10 5:00,19,425.1
2020/1/10 5:10,18.82,426.1
2020/1/10 5:20,18.5,426.5
2020/1/10 5:30,18.24,426.5
2020/1/10 5:40,18.01,427
2020/1/10 5:50,17.83,427.6
2020/1/10 6:00,17.7,428.4
2020/1/10 6:10,17.63,427.9
2020/1/10 6:20,17.6,427.9
2020/1/10 6:30,17.63,426.9
2020/1/10 6:40,17.66,425
2020/1/10 6:50,17.7,424.1
2020/1/10 7:00,17.74,423.6
2020/1/10 7:10,17.76,423.3
2020/1/10 7:20,17.76,422.8
2020/1/10 7:30,17.74,422.5
2020/1/10 7:40,17.72,422.5
2020/1/10 7:50,17.72,422.3
2020/1/10 8:00,17.74,421.7
2020/1/10 8:10,17.77,420.8
2020/1/10 8:20,17.78,420.9
2020/1/10 8:30,17.76,421
2020/1/10 8:40,17.74,421.1
2020/1/10 8:50,17.74,421.4
2020/1/10 9:00,17.77,421.4
2020/1/10 9:10,17.8,421.6
2020/1/10 9:20,17.84,421
2020/1/10 9:30,17.88,420.4
2020/1/10 9:40,17.91,420.1
2020/1/10 9:50,17.94,420.2
2020/1/10 10:00,17.98,420.2
2020/1/10 10:10,18.03,419.6
2020/1/10 10:20,18.08,419
2020/1/10 10:30,18.11,418.6
2020/1/10 10:40,18.11,418.6
2020/1/10 10:50,18.1,418.8
2020/1/10 11:00,18.12,418.9
2020/1/10 11:10,18.12,419.1
2020/1/10 11:20,18.12,419.2
2020/1/10 11:30,18.12,419.4
2020/1/10 11:40,18.14,419.5
2020/1/10 11:50,18.18,420
2020/1/10 12:00,18.22,420.9
2020/1/10 12:10,18.29,420.5
2020/1/10 12:20,18.36,420.4
2020/1/10 12:30,18.44,420.6
2020/1/10 12:40,18.52,420.7
2020/1/10 12:50,18.6,420.7
2020/1/10 13:00,18.69,421
2020/1/10 13:10,18.78,421
2020/1/10 13:20,18.85,420.3
2020/1/10 13:30,18.9,420.3
2020/1/10 13:40,18.9,420.5
2020/1/10 13:50,18.88,420.5
2020/1/10 14:00,18.83,420.4
2020/1/10 14:10,18.77,420.6
2020/1/10 14:20,18.73,420.8
2020/1/10 14:30,18.68,420.8
2020/1/10 14:40,18.62,420.9
2020/1/10 14:50,18.56,421.1
2020/1/10 15:00,18.51,421.2
2020/1/10 15:10,18.48,421.7
2020/1/10 15:20,18.48,422.3
2020/1/10 15:30,18.51,422.3
2020/1/10 15:40,18.55,422.7
2020/1/10 15:50,18.6,422.7
2020/1/10 16:00,18.65,423.7
2020/1/10 16:10,18.7,423
2020/1/10 16:20,18.72,423.3
2020/1/10 16:30,18.7,423.6
2020/1/10 16:40,18.64,422.8
2020/1/10 16:50,18.55,423
2020/1/10 17:00,18.46,423.1
2020/1/10 17:10,18.42,423.3
2020/1/10 17:20,18.52,422.4
2020/1/10 17:30,18.5,421.1
2020/1/10 17:40,18.3,419.5
2020/1/10 17:50,18.1,419.7
2020/1/10 18:00,17.91,419.9
2020/1/10 18:10,17.7,420.3
2020/1/10 18:20,17.48,420.7
2020/1/10 18:30,17.26,420.8
2020/1/10 18:40,17.05,421.3
2020/1/10 18:50,16.88,421.5
2020/1/10 19:00,16.74,421.8
2020/1/10 19:10,16.7,422.2
2020/1/10 19:20,16.64,422.6
2020/1/10 19:30,16.61,422.7
2020/1/10 19:40,16.61,423.1
2020/1/10 19:50,16.61,423.5
2020/1/10 20:00,16.6,423.7
2020/1/10 20:10,16.57,423.7
2020/1/10 20:20,16.52,424
2020/1/10 20:30,16.46,424.1
2020/1/10 20:40,16.4,424.1
2020/1/10 20:50,16.34,422.5
2020/1/10 21:00,16.24,420.9
2020/1/10 21:10,16.12,420.8
2020/1/10 21:20,15.99,421
2020/1/10 21:30,15.84,421.3
2020/1/10 21:40,15.68,421.9
2020/1/10 21:50,15.52,422.2
2020/1/10 22:00,15.36,422.3
2020/1/10 22:10,15.22,422.5
2020/1/10 22:20,15.13,422.5
2020/1/10 22:30,15.08,422
2020/1/10 22:40,15.09,421.3
2020/1/10 22:50,15.16,421.3
2020/1/10 23:00,15.26,420.7
2020/1/10 23:10,15.26,420.3
2020/1/10 23:20,15.2,420.3
2020/1/10 23:30,15.13,419.8
2020/1/10 23:40,15.04,419.3
2020/1/10 23:50,14.9,419.2
2020/1/11 0:00,14.75,419.3
2020/1/11 0:10,14.61,419.6
2020/1/11 0:20,14.52,418.8
2020/1/11 0:30,14.45,418.1
2020/1/11 0:40,14.41,418.1
2020/1/11 0:50,14.38,418.5
2020/1/11 1:00,14.38,418.6
2020/1/11 1:10,14.36,418.8
2020/1/11 1:20,14.35,419.2
2020/1/11 1:30,14.36,419.6
2020/1/11 1:40,14.38,419.6
2020/1/11 1:50,14.4,419.1
2020/1/11 2:00,14.4,419.1
2020/1/11 2:10,14.4,419.1
2020/1/11 2:20,14.4,419.1
2020/1/11 2:30,14.42,419.1
2020/1/11 2:40,14.49,419.1
2020/1/11 2:50,14.49,419.4
2020/1/11 3:00,14.49,419.6
2020/1/11 3:10,14.45,419.6
2020/1/11 3:20,14.4,419.7
2020/1/11 3:30,14.4,419.9
2020/1/11 3:40,14.38,420.1
2020/1/11 3:50,14.36,419.9
2020/1/11 4:00,14.36,419.4
2020/1/11 4:10,14.31,419.6
2020/1/11 4:20,14.24,420.1
2020/1/11 4:30,14.18,420.1
2020/1/11 4:40,14.13,420.1
2020/1/11 4:50,14.08,420.1
2020/1/11 5:00,14.05,420.3
2020/1/11 5:10,14.02,420.1
2020/1/11 5:20,13.98,420.1
2020/1/11 5:30,13.94,420
2020/1/11 5:40,13.89,419.8
2020/1/11 5:50,13.85,419.9
2020/1/11 6:00,13.82,420.1
2020/1/11 6:10,13.82,420.6
2020/1/11 6:20,13.85,420.9
2020/1/11 6:30,13.88,420.9
2020/1/11 6:40,13.92,420.8
2020/1/11 6:50,13.95,420.5
2020/1/11 7:00,14,420.2
2020/1/11 7:10,14.05,420.1
2020/1/11 7:20,14.13,419.8
2020/1/11 7:30,14.21,419.7
2020/1/11 7:40,14.28,419.6
